Date, ALMANYA, ARNAVUTLUK, AVUSTURYA, BELCIKA, BOSNAHERSEK, BULGARISTAN, CEKCUMHURIYETI, DANIMARKA, ESTONYA, FINLANDIYA, FRANSA, GKIBRIS, HIRVATISTAN, HOLLANDA, INGILTERE, IRLANDA, ISPANYA, ISVEC, ISVICRE, ITALYA, IZLANDA, KARADAG, KOSOVA, LETONYA, LITVANYA, LUKSEMBURG, MACARISTAN, MAKEDONYA, MALTA, NORVEC, POLONYA, PORTEKIZ, ROMANYA, SIRBISTAN, SLOVAKYA, SLOVENYA, YUNANISTAN, DAVRUPA, AVRUPATOP, AZERBAYCAN, BELARUS, ERMENISTAN, GURCISTAN, KAZAKISTAN, KIRGIZISTAN, MOLDOVACUM, OZBEKISTAN, RUSYA, TACIKISTAN, TURKMENISTAN, UKRAYNA, BDTTOPLAM, ABD, ARJANTIN, BREZILYA, KANADA, KOLOMBIYA, MEKSIKA, SILI, VENEZUELLA, DAMERIKA, AMERIKATOP, CEZAYIR, FAS, GAFRIKA, LIBYA, MISIR, SUDAN, TUNUS, DAFRIKA, AFRIKATOP, BAE, BAHREYN, BANGLADES, CIN, ENDONEZYA, FILIPINLER, GKORE, HINDISTAN, IRAK, IRAN, ISRAIL, JAPONYA, KKTC, KATAR, KUVEYT, LUBNAN, MALEZYA, PAKISTAN, SINGAPUR, SURIYE, SUUDARABISTAN, TAYLAND, URDUN, YEMEN, DASYA, ASYATOP, AVUSTRALYA, YENIZELLANDA, OKYANUSYA, MILLIYESIZ, GTOPLAM
2011-10-01,72503700.0,336800.0,4514700.0,5174900.0,494000.0,11944800.0,2555300.0,4902800.0,550500.0,3079700.0,11603000.0,75400.0,482600.0,18529000.0,35366200.0,1175200.0,2770400.0,7461700.0,7720800.0,6965900.0,87200.0,135400.0,529700.0,699500.0,1035900.0,92900.0,951100.0,1261100.0,47200.0,4380500.0,3675700.0,428600.0,2775400.0,1074900.0,673100.0,471700.0,6479100.0,48300.0,223054700.0,4351800.0,1008900.0,659300.0,11063600.0,2084600.0,423600.0,800400.0,703100.0,29679400.0,185000.0,1372900.0,5896900.0,58229500.0,10919000.0,368500.0,1248300.0,3392000.0,120300.0,380100.0,137100.0,100800.0,396700.0,17062800.0,923700.0,518000.0,345300.0,676700.0,780200.0,56700.0,586600.0,482000.0,4369200.0,117500.0,65300.0,38200.0,1160500.0,458200.0,726800.0,1481800.0,715600.0,3580200.0,15447600.0,367400.0,2097000.0,1469000.0,30700.0,199500.0,1118800.0,321700.0,291000.0,195600.0,9217300.0,525700.0,125300.0,641600.0,59500.0,741100.0,41192900.0,2007400.0,296700.0,2300.0,238500.0,346454000.0
2011-11-01,38668700.0,344000.0,3224700.0,3102900.0,313000.0,12917400.0,800400.0,1008000.0,76000.0,681300.0,6727800.0,49000.0,472800.0,4355800.0,7780200.0,369400.0,1732800.0,2685400.0,1424100.0,5262100.0,19900.0,105900.0,336000.0,133200.0,153200.0,87700.0,527200.0,914400.0,45900.0,1409900.0,968100.0,202800.0,1922300.0,711600.0,259200.0,447300.0,4484100.0,15900.0,104740400.0,4220100.0,257900.0,571600.0,9516500.0,1143400.0,283600.0,448400.0,713600.0,6297000.0,131500.0,1044500.0,2013700.0,26641800.0,6135300.0,135400.0,572500.0,1291700.0,43300.0,190200.0,46000.0,40600.0,200800.0,8655800.0,487400.0,457900.0,201600.0,803100.0,722500.0,39700.0,461800.0,392800.0,3566800.0,266600.0,105300.0,37800.0,767200.0,375200.0,460600.0,879800.0,681100.0,2997000.0,11932600.0,467600.0,1745700.0,1557600.0,77900.0,364700.0,948000.0,278200.0,219600.0,217400.0,8792000.0,1164600.0,62900.0,689300.0,51000.0,540000.0,35679700.0,708900.0,100800.0,1500.0,170300.0,180266000.0
2011-12-01,14223700.0,287500.0,1330500.0,1098900.0,233100.0,10332200.0,350800.0,546100.0,32200.0,251100.0,3641500.0,41700.0,247500.0,2497600.0,3185400.0,140000.0,1395900.0,957500.0,752400.0,2297500.0,7700.0,102200.0,325000.0,96600.0,99300.0,22700.0,234900.0,853700.0,18500.0,478800.0,495800.0,146700.0,1614200.0,613500.0,108200.0,158900.0,4987700.0,39900.0,54247400.0,3921600.0,176900.0,584300.0,10490300.0,999300.0,263000.0,493200.0,679800.0,4066400.0,118000.0,1233300.0,1662500.0,24688600.0,2285300.0,43300.0,275900.0,408600.0,23700.0,63200.0,17600.0,25600.0,95700.0,3238900.0,640600.0,367400.0,154400.0,1272900.0,495600.0,51100.0,665400.0,361500.0,4008900.0,274500.0,61400.0,42400.0,728700.0,269200.0,189600.0,774300.0,440200.0,2469600.0,9596300.0,346500.0,1145900.0,1315100.0,41000.0,131400.0,596900.0,443900.0,193800.0,463900.0,5999900.0,332300.0,39400.0,380600.0,44800.0,356700.0,26678300.0,389800.0,66700.0,2200.0,130100.0,113450900.0
2012-01-01,15379600.0,252700.0,1797100.0,1295200.0,263400.0,8709500.0,200100.0,481400.0,39200.0,257000.0,2792900.0,48700.0,262100.0,2927000.0,2925700.0,152400.0,920700.0,969400.0,899100.0,2831800.0,10900.0,108500.0,364300.0,89800.0,102200.0,21900.0,280900.0,895000.0,33400.0,435800.0,463300.0,133900.0,1465900.0,661600.0,104400.0,101900.0,4149100.0,8900.0,52836700.0,3687700.0,185000.0,261500.0,8548400.0,820300.0,227600.0,385900.0,431900.0,5860100.0,103700.0,909200.0,1716600.0,23137900.0,2406200.0,89700.0,402500.0,419100.0,32000.0,55700.0,27400.0,28000.0,106100.0,3566700.0,656100.0,421900.0,154500.0,1535400.0,436800.0,30500.0,586600.0,266800.0,4088600.0,254800.0,43100.0,23000.0,703800.0,315300.0,198900.0,1242000.0,367100.0,2597300.0,8673400.0,386800.0,1087900.0,1183600.0,44000.0,167500.0,651300.0,211200.0,174200.0,147500.0,5338500.0,705900.0,42000.0,385700.0,49800.0,459800.0,25454400.0,445100.0,61800.0,700.0,133500.0,109725400.0
2012-02-01,13277100.0,215100.0,1644900.0,1100300.0,184200.0,5925600.0,295900.0,803500.0,32900.0,298400.0,3282200.0,39400.0,204700.0,2305300.0,3028000.0,145300.0,815900.0,898400.0,970000.0,1641700.0,11100.0,79000.0,257100.0,101800.0,103000.0,41300.0,262900.0,598100.0,16200.0,624400.0,565500.0,167400.0,1332200.0,507700.0,138600.0,154700.0,3126300.0,8700.0,45204800.0,3066800.0,251900.0,339200.0,6429800.0,1103100.0,320500.0,378400.0,668400.0,4941300.0,177600.0,938700.0,1784000.0,20399700.0,1802200.0,76200.0,335200.0,341400.0,20200.0,46000.0,46900.0,20600.0,82500.0,2771200.0,377700.0,493300.0,97700.0,1420000.0,659500.0,27600.0,414600.0,337400.0,3827800.0,123300.0,74500.0,23400.0,549200.0,222200.0,239200.0,1119100.0,319200.0,2097100.0,6170500.0,265100.0,1293600.0,1707600.0,128900.0,442800.0,539000.0,231700.0,150500.0,92100.0,3643700.0,361100.0,34400.0,346300.0,53300.0,388300.0,20616100.0,272500.0,45300.0,3300.0,109600.0,93250300.0
2012-03-01,21538500.0,361500.0,1982000.0,1462400.0,332500.0,10029700.0,400300.0,970100.0,68400.0,535900.0,4778700.0,158500.0,389900.0,3201700.0,4292400.0,208100.0,1248600.0,1473700.0,1233000.0,2812800.0,13400.0,113300.0,389700.0,133100.0,159000.0,72400.0,399200.0,1090900.0,30500.0,1344600.0,783400.0,211900.0,2022500.0,806000.0,212800.0,221900.0,4814900.0,11100.0,70309300.0,4265700.0,295400.0,415000.0,7925900.0,1156600.0,290100.0,497800.0,665200.0,5788200.0,151800.0,1113400.0,2270300.0,24835400.0,3081800.0,81800.0,320700.0,584500.0,29400.0,77100.0,30700.0,37000.0,159600.0,4402600.0,765800.0,446800.0,173900.0,1768400.0,675400.0,37900.0,710900.0,418200.0,4997300.0,227500.0,43600.0,37000.0,702500.0,487500.0,283400.0,1136500.0,618900.0,2833300.0,11916500.0,315700.0,1891600.0,1328500.0,48900.0,202800.0,756900.0,328700.0,187100.0,142700.0,4079000.0,920700.0,73500.0,405200.0,60600.0,411800.0,29440400.0,288200.0,57900.0,3400.0,163000.0,134497500.0
2012-04-01,33716400.0,382300.0,2854000.0,3853400.0,464500.0,13031900.0,605200.0,2396300.0,164000.0,1872500.0,9334500.0,177200.0,531600.0,5514700.0,11805100.0,452800.0,3242600.0,3330700.0,2901900.0,4579900.0,31600.0,146200.0,488100.0,222300.0,390100.0,96300.0,513000.0,1204400.0,30500.0,2014700.0,1034900.0,400700.0,2540700.0,1046200.0,282400.0,290900.0,6462300.0,23900.0,118430700.0,3811900.0,377400.0,408800.0,10724300.0,1187700.0,293900.0,583100.0,700100.0,8887100.0,214200.0,1126500.0,2736800.0,31051800.0,4954300.0,199800.0,646000.0,976600.0,95100.0,201200.0,54100.0,78800.0,215800.0,7421700.0,894400.0,790900.0,272000.0,2016300.0,811000.0,66200.0,737300.0,494400.0,6082500.0,606100.0,99500.0,67900.0,864700.0,551600.0,421200.0,1415000.0,665400.0,2713300.0,8030800.0,828700.0,1496600.0,1576300.0,85100.0,396700.0,1156400.0,349900.0,253100.0,148300.0,4655100.0,746700.0,157800.0,595400.0,77100.0,578100.0,28536800.0,1057900.0,209900.0,2800.0,219900.0,193014000.0
2012-05-01,41593000.0,405800.0,3579700.0,5136200.0,571100.0,13796100.0,1070900.0,3126900.0,522300.0,2436000.0,10850000.0,115300.0,395000.0,17752500.0,23668400.0,998300.0,2301700.0,6843600.0,3203100.0,6265500.0,36200.0,190400.0,525300.0,584200.0,1141300.0,88400.0,570000.0,1214900.0,51300.0,3343000.0,4869800.0,423800.0,2735000.0,1084600.0,358200.0,422500.0,5624100.0,21400.0,167915800.0,4305100.0,1393100.0,588200.0,10612300.0,2547300.0,348900.0,1051000.0,793500.0,40402100.0,179300.0,1076400.0,7424500.0,70721700.0,9201600.0,394200.0,1050600.0,2330200.0,109900.0,374500.0,190600.0,101200.0,301200.0,14054000.0,814800.0,645700.0,385600.0,1500800.0,903500.0,79100.0,737600.0,510800.0,5577900.0,246900.0,95800.0,51100.0,1067300.0,614800.0,696700.0,1562900.0,1016300.0,3082200.0,8043700.0,626800.0,1807300.0,1553600.0,67900.0,413400.0,981200.0,437300.0,248000.0,222700.0,4534700.0,883200.0,100100.0,879600.0,105800.0,705400.0,30044700.0,1855000.0,315000.0,600.0,225800.0,290710500.0
2012-06-01,51590000.0,556100.0,4617000.0,5575700.0,755800.0,15414000.0,3538800.0,4220400.0,468800.0,2542200.0,8035500.0,196700.0,407100.0,12174300.0,34395000.0,1706700.0,2967200.0,8324700.0,2822300.0,7775100.0,103200.0,137700.0,855000.0,591500.0,1086900.0,135000.0,977800.0,1378600.0,52300.0,5111600.0,5829300.0,518000.0,4866900.0,1630900.0,1805200.0,365200.0,5426600.0,17100.0,198972200.0,5054800.0,2172000.0,508700.0,12328900.0,6059600.0,405600.0,1439200.0,908800.0,58732200.0,184800.0,1075400.0,8456600.0,97326600.0,10036500.0,397400.0,966500.0,1945500.0,167400.0,328100.0,167200.0,112900.0,384200.0,14505700.0,952000.0,666000.0,512100.0,1580900.0,1013500.0,118200.0,788600.0,664200.0,6295500.0,376600.0,121200.0,73300.0,1088400.0,479100.0,684900.0,1351600.0,1156900.0,4595400.0,11425000.0,690400.0,1823100.0,1667000.0,91800.0,635300.0,981300.0,414700.0,340200.0,250400.0,4022800.0,2553500.0,100500.0,1419700.0,130700.0,927100.0,37400900.0,2310700.0,406800.0,1000.0,286900.0,357506300.0
2012-07-01,57029000.0,783300.0,8325200.0,11460900.0,975500.0,14055900.0,4513500.0,8582700.0,394900.0,2069500.0,11505400.0,335900.0,354100.0,18801600.0,36751200.0,2005000.0,3288300.0,9249200.0,5325100.0,8753300.0,91000.0,134000.0,1037700.0,465000.0,890500.0,113400.0,1673300.0,1609200.0,105500.0,9160100.0,8067300.0,585400.0,5845100.0,2585900.0,3166100.0,490800.0,5861500.0,47500.0,246488800.0,6453500.0,2443000.0,800400.0,13528200.0,7325000.0,408400.0,1514900.0,1027900.0,62412700.0,236900.0,1244900.0,8740500.0,106136300.0,10591700.0,354500.0,1195300.0,2280900.0,273800.0,664800.0,208500.0,97900.0,414700.0,16082100.0,1193300.0,874600.0,589000.0,2148500.0,1414800.0,112600.0,1032900.0,649700.0,8015400.0,794300.0,240900.0,79400.0,1123200.0,544500.0,782900.0,1492400.0,875100.0,7435100.0,12493400.0,1228400.0,1792700.0,2659300.0,232600.0,1288300.0,1912200.0,239700.0,355300.0,130100.0,919100.0,4145000.0,90600.0,1813300.0,148400.0,1044000.0,43860200.0,2541300.0,404600.0,1100.0,478100.0,424007900.0
2012-08-01,71908100.0,1112900.0,9558300.0,12995000.0,652200.0,14642100.0,4122900.0,6908400.0,390100.0,2008300.0,20377300.0,291700.0,382500.0,25265700.0,41629600.0,1840700.0,4711100.0,9619200.0,4586400.0,14171000.0,108700.0,138000.0,895700.0,463400.0,810600.0,297400.0,1546400.0,1337600.0,107200.0,6812100.0,8641500.0,771500.0,5564500.0,2638400.0,3039200.0,500500.0,7930200.0,45300.0,288821700.0,7769000.0,2527600.0,1300400.0,15483600.0,7551000.0,405300.0,1518000.0,1062100.0,64925300.0,209000.0,1295400.0,9254900.0,113301600.0,8048100.0,256800.0,765600.0,2153600.0,110000.0,282300.0,100100.0,156400.0,320300.0,12193200.0,496200.0,637500.0,378600.0,1305400.0,978900.0,53900.0,446000.0,613700.0,4910200.0,342600.0,99400.0,58800.0,1096400.0,534900.0,656800.0,1640500.0,723700.0,5973100.0,16335100.0,1175800.0,2105500.0,2641900.0,147400.0,562400.0,2337500.0,181500.0,209200.0,90300.0,961800.0,1517800.0,76700.0,1355800.0,75100.0,695000.0,41595000.0,1826800.0,340100.0,282000.0,418300.0,463688900.0
2012-09-01,70794500.0,709100.0,7882200.0,9136200.0,824000.0,15656000.0,4399500.0,5103400.0,520500.0,2929300.0,13378300.0,317600.0,373200.0,15720900.0,41563500.0,1963000.0,3127400.0,9733800.0,3575900.0,9053300.0,86700.0,172000.0,876000.0,751900.0,1000900.0,344100.0,1441000.0,1495600.0,126900.0,5097800.0,7812000.0,536300.0,5746100.0,2153700.0,2531500.0,418100.0,6381900.0,38400.0,253772500.0,5973900.0,2253700.0,731100.0,17640900.0,5289800.0,450300.0,1388200.0,1111000.0,61289500.0,235200.0,1179800.0,9364400.0,106907800.0,8665800.0,468600.0,1156700.0,2555300.0,166700.0,382500.0,201000.0,137000.0,416500.0,14150100.0,1483600.0,961200.0,551000.0,2794400.0,1423400.0,57800.0,900400.0,674800.0,8846600.0,653200.0,194600.0,65400.0,1084700.0,476500.0,851100.0,1146100.0,826100.0,6780800.0,14560600.0,854100.0,2211100.0,2204200.0,252000.0,1262600.0,2000800.0,285800.0,278700.0,160800.0,1350600.0,1734400.0,101100.0,1084400.0,131300.0,803900.0,41354900.0,2498800.0,451300.0,1900.0,431000.0,428414900.0
2012-10-01,73908600.0,396400.0,4106100.0,4917300.0,530200.0,17220400.0,2391600.0,4617700.0,737800.0,3251600.0,7728400.0,115700.0,644500.0,18055700.0,33581500.0,1084700.0,2273500.0,7470900.0,7659000.0,6674100.0,79700.0,164400.0,589900.0,758700.0,931200.0,109000.0,931400.0,1262700.0,38400.0,4395100.0,3712500.0,485700.0,2708000.0,1182800.0,660300.0,515900.0,6364600.0,40500.0,222296500.0,4689800.0,1334900.0,595300.0,11047300.0,2105200.0,449200.0,905000.0,946300.0,32738000.0,210300.0,1134700.0,6379600.0,62535600.0,9753600.0,335200.0,1003800.0,2762800.0,149000.0,418100.0,135200.0,67100.0,367100.0,14991900.0,951100.0,602200.0,500600.0,2022200.0,1119800.0,73200.0,649400.0,569200.0,6487700.0,247200.0,89700.0,69100.0,1367300.0,473300.0,848200.0,1472800.0,1026900.0,5033300.0,7626300.0,895400.0,1946400.0,1713700.0,75800.0,449200.0,1268200.0,412200.0,266500.0,193600.0,1186100.0,1829700.0,159400.0,1003500.0,100100.0,840000.0,30593900.0,2163600.0,357500.0,1200.0,320400.0,339748300.0
2012-11-01,37020400.0,391900.0,2770500.0,3013900.0,330000.0,10905900.0,559100.0,1320000.0,143500.0,901900.0,7675700.0,58600.0,481900.0,4485300.0,9378500.0,397400.0,1657700.0,2873500.0,1483400.0,4029800.0,23400.0,147500.0,381300.0,250100.0,292900.0,70300.0,581300.0,1006100.0,36100.0,1783500.0,933100.0,253900.0,2217500.0,789800.0,263400.0,369500.0,5335700.0,16400.0,104630700.0,4869600.0,321200.0,613500.0,12189800.0,1481500.0,317100.0,538100.0,1000700.0,8073500.0,172400.0,1140200.0,2837200.0,33554800.0,6449700.0,138400.0,604900.0,1547200.0,60400.0,222600.0,90300.0,94200.0,234100.0,9441800.0,851900.0,579900.0,243400.0,1729300.0,923300.0,52100.0,696400.0,562700.0,5639000.0,248800.0,123000.0,87500.0,852700.0,401600.0,509200.0,1206100.0,717700.0,5350100.0,6689600.0,670900.0,1621800.0,1451600.0,129100.0,398300.0,927900.0,421700.0,242400.0,199200.0,1295300.0,1414300.0,138000.0,479900.0,105900.0,680500.0,26363100.0,847200.0,110200.0,1700.0,177800.0,180766300.0
2012-12-01,14810800.0,370100.0,1285600.0,1334200.0,281000.0,10459000.0,267600.0,615900.0,59500.0,446400.0,3182700.0,42700.0,268400.0,2565700.0,3952200.0,193300.0,1262400.0,1169600.0,854500.0,2456900.0,9500.0,119600.0,367900.0,131100.0,104600.0,23900.0,263600.0,796400.0,28100.0,638000.0,512600.0,166500.0,1669200.0,688500.0,124800.0,136600.0,5205300.0,9000.0,56873700.0,4603500.0,209800.0,524500.0,12937700.0,1216300.0,277900.0,600500.0,923400.0,4522800.0,190100.0,1119300.0,2276900.0,29402700.0,2800600.0,59200.0,385200.0,507800.0,55000.0,104500.0,26900.0,32200.0,135200.0,4106600.0,711300.0,453900.0,214800.0,1763000.0,724900.0,48200.0,850000.0,582100.0,5348200.0,593900.0,110200.0,56700.0,866700.0,323600.0,313700.0,1012400.0,605700.0,3659100.0,6416100.0,445600.0,1175000.0,1410500.0,74300.0,256600.0,734400.0,594500.0,233900.0,438500.0,1386100.0,666300.0,96400.0,386500.0,85200.0,554300.0,22496200.0,450800.0,66700.0,2500.0,168700.0,118916100.0
2013-01-01,14283700.0,283700.0,1608600.0,1284200.0,344700.0,9507800.0,230300.0,554700.0,57600.0,302400.0,3004300.0,42800.0,360600.0,2820500.0,3353100.0,191500.0,925900.0,1035800.0,997000.0,3549300.0,7700.0,163700.0,397300.0,115500.0,130400.0,27200.0,226600.0,813500.0,19700.0,521000.0,683000.0,181500.0,1583800.0,844600.0,115100.0,108600.0,4170900.0,11100.0,54859700.0,3984000.0,246200.0,289300.0,9522700.0,933800.0,229300.0,422600.0,543300.0,6987700.0,136900.0,855200.0,2247000.0,26398000.0,2964900.0,164100.0,585100.0,546900.0,67600.0,79000.0,34400.0,35100.0,129200.0,4606300.0,736700.0,552900.0,210200.0,1865000.0,876600.0,44300.0,691200.0,457500.0,5434400.0,440900.0,91700.0,67600.0,602000.0,503000.0,242000.0,1657200.0,456200.0,3533900.0,6128000.0,598600.0,1334300.0,1210800.0,85000.0,340100.0,836600.0,245800.0,196900.0,101400.0,1632000.0,1296200.0,114300.0,357400.0,93300.0,479200.0,22644400.0,533500.0,73900.0,1900.0,161500.0,114713600.0
2013-02-01,13098900.0,290100.0,1622400.0,1530100.0,248800.0,8721300.0,295500.0,894300.0,66000.0,460500.0,2677000.0,47700.0,310000.0,2748900.0,3381000.0,206100.0,840300.0,979000.0,1047200.0,2167600.0,43700.0,108200.0,375100.0,118000.0,123800.0,22000.0,290300.0,716600.0,20500.0,1034600.0,754700.0,181100.0,1677000.0,717500.0,166400.0,164100.0,3773900.0,9400.0,51929600.0,3729900.0,301000.0,402000.0,10529900.0,1198000.0,394700.0,448800.0,860700.0,6203300.0,211200.0,949600.0,2285900.0,27515000.0,2344800.0,167900.0,443700.0,492900.0,38600.0,56600.0,74600.0,20900.0,96200.0,3736200.0,473900.0,475800.0,125500.0,1732300.0,797300.0,37300.0,457800.0,437200.0,4537100.0,195800.0,161700.0,55100.0,966800.0,284700.0,243900.0,1277000.0,403800.0,3413600.0,7181400.0,476600.0,1526200.0,1757200.0,276700.0,676300.0,636400.0,478800.0,148700.0,99800.0,1551700.0,599700.0,69500.0,335800.0,83000.0,635700.0,23535900.0,304700.0,47900.0,1500.0,134600.0,111742500.0
2013-03-01,24877500.0,455400.0,2574300.0,1929100.0,472700.0,11001800.0,478400.0,1878600.0,171000.0,911600.0,4455400.0,167000.0,531000.0,3407900.0,5178200.0,281500.0,1577400.0,2138800.0,1404800.0,3346400.0,91600.0,137600.0,463900.0,199500.0,197400.0,43800.0,435800.0,1033400.0,38400.0,2154700.0,867200.0,258100.0,2057300.0,941000.0,203800.0,271600.0,6506800.0,14800.0,83155500.0,4679400.0,340600.0,387900.0,11698600.0,1248100.0,383400.0,487200.0,976500.0,6995800.0,192600.0,1021600.0,2860000.0,31271700.0,3712200.0,247900.0,524800.0,769000.0,92300.0,180500.0,47400.0,39600.0,165200.0,5778900.0,816400.0,570700.0,227700.0,1844100.0,958300.0,52800.0,838100.0,587700.0,5895800.0,206900.0,81100.0,44800.0,775600.0,522500.0,361900.0,1342400.0,751000.0,4372000.0,10968400.0,801000.0,1917700.0,1424600.0,88300.0,505100.0,889600.0,425400.0,227000.0,159400.0,1876700.0,1769100.0,168400.0,507700.0,124700.0,682500.0,30993800.0,350200.0,65000.0,2400.0,222500.0,157735800.0
2013-04-01,36028800.0,431600.0,2930300.0,4930800.0,543600.0,12896100.0,711900.0,2338000.0,285300.0,2192600.0,9090800.0,57300.0,498200.0,5939400.0,11197000.0,559200.0,2656900.0,3378100.0,3441900.0,6710300.0,40100.0,192900.0,601700.0,359400.0,521300.0,72800.0,545900.0,1163000.0,49300.0,1923600.0,1091200.0,451400.0,2803900.0,1063600.0,281100.0,361700.0,5761100.0,24700.0,124126800.0,4064400.0,441400.0,402100.0,13116000.0,1332600.0,414000.0,581000.0,835400.0,10374700.0,217700.0,1075900.0,3400000.0,36255200.0,5300700.0,392800.0,864500.0,1157900.0,133600.0,230300.0,72800.0,84400.0,257600.0,8494600.0,1197400.0,951500.0,344900.0,2106000.0,1013600.0,71900.0,772000.0,657800.0,7115100.0,1110700.0,159600.0,58700.0,1137400.0,735500.0,575000.0,1689600.0,834500.0,4253500.0,8716500.0,1154400.0,1490100.0,1563200.0,123700.0,725000.0,1262900.0,492100.0,273100.0,180000.0,2114100.0,1393000.0,346300.0,684600.0,126100.0,794300.0,31993900.0,1089800.0,223300.0,5200.0,306600.0,209610500.0
2013-05-01,50022000.0,379300.0,3778100.0,5823600.0,677700.0,15236200.0,949700.0,3363300.0,662500.0,2675600.0,12872600.0,59700.0,358300.0,21418700.0,24546700.0,1061500.0,3033100.0,7925700.0,3670900.0,7060300.0,34300.0,200300.0,617600.0,775500.0,1383300.0,383900.0,664100.0,1318800.0,57100.0,3614100.0,4416200.0,525100.0,3373400.0,1538800.0,370900.0,405700.0,6707600.0,28400.0,191990600.0,4693000.0,2050000.0,582300.0,15618600.0,3057700.0,555400.0,1130200.0,992700.0,52399800.0,206000.0,1162300.0,9165400.0,91613400.0,8463500.0,609400.0,1485000.0,2170800.0,212600.0,323700.0,197600.0,136200.0,395600.0,13994400.0,984600.0,737600.0,513000.0,1907200.0,1137900.0,82600.0,842700.0,715100.0,6920700.0,317100.0,155700.0,83300.0,1328700.0,642400.0,557800.0,1780500.0,1230300.0,4298900.0,8923500.0,1228100.0,1972300.0,1581900.0,94900.0,766900.0,1337000.0,631100.0,339100.0,208600.0,1851600.0,1571300.0,307400.0,898600.0,131800.0,970100.0,33208900.0,1925400.0,318100.0,1000.0,306500.0,340279000.0
2013-06-01,47462300.0,506400.0,5439500.0,5997300.0,893300.0,15694200.0,3508800.0,4389800.0,576100.0,2868300.0,9490100.0,85200.0,319400.0,12453200.0,34340100.0,1853800.0,2751700.0,9798600.0,3239000.0,7412200.0,45600.0,159500.0,906900.0,751600.0,1254500.0,128100.0,966400.0,1248100.0,44000.0,5505100.0,5200800.0,467300.0,4504300.0,1784700.0,1792700.0,280000.0,4995200.0,27300.0,199141400.0,5521500.0,3261300.0,507600.0,16482800.0,7354500.0,615300.0,1488500.0,1108700.0,67368200.0,232300.0,1243100.0,9929900.0,115113700.0,9241500.0,672400.0,1293600.0,2326100.0,285700.0,374300.0,183100.0,90600.0,415000.0,14882300.0,1133100.0,693200.0,570800.0,2248700.0,1138100.0,105800.0,776500.0,859300.0,7525500.0,274400.0,81500.0,113800.0,1381400.0,513500.0,518200.0,1553200.0,1236300.0,6109100.0,10205200.0,1290600.0,1648500.0,1688100.0,105900.0,604300.0,887100.0,641900.0,407500.0,305500.0,2031300.0,3101200.0,174500.0,1281700.0,178300.0,1147000.0,37480000.0,2471900.0,416600.0,3300.0,354900.0,377389600.0
2013-07-01,50024300.0,822900.0,6872900.0,10712700.0,871000.0,13542500.0,4334600.0,8159700.0,520500.0,2420300.0,9812500.0,307900.0,289600.0,16340900.0,36164300.0,1842300.0,3010300.0,10785400.0,5209000.0,8524600.0,40600.0,169400.0,1021900.0,513600.0,960600.0,105200.0,1513200.0,1325600.0,77900.0,9530600.0,7741400.0,443300.0,5439700.0,2504500.0,3263800.0,544800.0,5425400.0,48700.0,231238400.0,6804400.0,3647700.0,881000.0,17704000.0,7927000.0,570700.0,1545800.0,1194100.0,67638700.0,266200.0,1398300.0,10144600.0,119722500.0,10197300.0,493000.0,1426700.0,2266400.0,353800.0,803400.0,238300.0,83800.0,451100.0,16313800.0,681500.0,430600.0,604000.0,1834200.0,719300.0,72400.0,667000.0,744200.0,5753200.0,195400.0,77900.0,89600.0,1247800.0,378400.0,597900.0,1397700.0,777800.0,6957700.0,10215800.0,1905200.0,1196600.0,2535400.0,73900.0,463300.0,1510800.0,270600.0,299700.0,130100.0,1750100.0,2495000.0,154700.0,876200.0,111800.0,1062700.0,36772100.0,2720600.0,425200.0,2600.0,380800.0,413329200.0
2013-08-01,73660100.0,1069000.0,11591800.0,14189200.0,984600.0,16064400.0,3959300.0,6647500.0,548900.0,2274900.0,21518000.0,297700.0,361900.0,25713200.0,43865200.0,1881500.0,5011300.0,11006000.0,4778000.0,11347000.0,37200.0,154700.0,1030800.0,577400.0,980600.0,251500.0,1517900.0,1584200.0,113500.0,7163400.0,8184600.0,693700.0,5242400.0,2711500.0,3087600.0,377300.0,7399400.0,45300.0,297922500.0,8865800.0,3568400.0,1361000.0,20962900.0,8364300.0,605800.0,1535000.0,1368000.0,73282300.0,247100.0,1486700.0,10658200.0,132305500.0,8863500.0,379100.0,1003700.0,2578200.0,189400.0,478900.0,145400.0,197500.0,405000.0,14240700.0,1161800.0,1039800.0,405400.0,2322800.0,851200.0,75700.0,688800.0,770100.0,7315600.0,761300.0,223400.0,1200.0,1240800.0,505400.0,696500.0,1673300.0,709200.0,10575100.0,14570700.0,3086900.0,1502200.0,2815600.0,341000.0,1409800.0,2545100.0,257600.0,317000.0,126000.0,2208400.0,3984700.0,118100.0,1893700.0,159400.0,905300.0,52627700.0,2623900.0,455800.0,4800.0,472400.0,507968900.0
